	id	doi	title	year	journal	publisher	resulting_publication_doi	pmid	pmcid	type	date	date_online	date_print	open_access_categories_v2	categories	field_citation_ratio	times_cited	relative_citation_ratio	altmetrics_score	altmetrics_id
287	pub.1135588381	10.1101/2021.02.11.430787	SARS-CoV-2 variants B.1.351 and B.1.1.248: Escape from therapeutic antibodies and antibodies induced by infection and vaccination	2021	bioRxiv	Cold Spring Harbor Laboratory				preprint	2021-02-11	2021-02-11		['oa_all' 'green']	"{'bra_v1': {'values': array(['Basic Science'], dtype=object), 'full': array([{'id': '4000', 'value': 'Basic Science'}], dtype=object)}, 'for_v1': {'first_level': {'codes': array(['11'], dtype=object), 'full': array([{'id': '2211', 'code': '11', 'name': 'Medical and Health Sciences'}],
      dtype=object)}, 'second_level': {'codes': array(['1108'], dtype=object), 'full': array([{'id': '3114', 'code': '1108', 'name': 'Medical Microbiology'}],
      dtype=object)}}, 'hra_v1': {'values': array(['Biomedical'], dtype=object), 'full': array([{'id': '3900', 'value': 'Biomedical'}], dtype=object)}, 'hrcs_hc_v1': {'values': array(['Infection'], dtype=object), 'full': array([{'id': '898', 'value': 'Infection'}], dtype=object)}, 'hrcs_rac_v1': {'codes': array(['2.1'], dtype=object), 'full': array([{'id': '10201', 'code': '2.1', 'name': 'Biological and endogenous factors'}],
      dtype=object)}, 'icrp_cso_v1': None, 'icrp_ct_v1': None, 'rcdc_v1': {'values': array(['Biodefense', 'Emerging Infectious Diseases', 'Immunization',
       'Infectious Diseases', 'Pneumonia & Influenza', 'Prevention',
       'Vaccine Related'], dtype=object), 'full': array([{'id': '499', 'value': 'Biodefense'},
       {'id': '520', 'value': 'Emerging Infectious Diseases'},
       {'id': '531', 'value': 'Immunization'},
       {'id': '533', 'value': 'Infectious Diseases'},
       {'id': '556', 'value': 'Pneumonia & Influenza'},
       {'id': '558', 'value': 'Prevention'},
       {'id': '583', 'value': 'Vaccine Related'}], dtype=object)}, 'sdg_v1': {'codes': array(['3'], dtype=object), 'full': array([{'id': '40003', 'code': '3', 'name': 'Good Health and Well Being'}],
      dtype=object)}, 'uoa_v1': {'codes': array(['A01'], dtype=object), 'full': array([{'id': '30001', 'code': 'A01', 'name': 'Clinical Medicine'}],
      dtype=object)}}"		36		297.0	100001545
288	pub.1135329014	10.12688/f1000research.28250.1	Limited containment options of COVID-19 outbreak revealed by regional agent-based simulations for South Africa	2021	F1000Research	Faculty of 1000				article	2021-02-11	2021-02-11		['oa_all' 'gold']	"{'bra_v1': None, 'for_v1': {'first_level': {'codes': array(['11'], dtype=object), 'full': array([{'id': '2211', 'code': '11', 'name': 'Medical and Health Sciences'}],
      dtype=object)}, 'second_level': {'codes': array(['1117'], dtype=object), 'full': array([{'id': '3177', 'code': '1117', 'name': 'Public Health and Health Services'}],
      dtype=object)}}, 'hra_v1': None, 'hrcs_hc_v1': None, 'hrcs_rac_v1': None, 'icrp_cso_v1': None, 'icrp_ct_v1': None, 'rcdc_v1': {'values': array(['Prevention', 'Vaccine Related'], dtype=object), 'full': array([{'id': '558', 'value': 'Prevention'},
       {'id': '583', 'value': 'Vaccine Related'}], dtype=object)}, 'sdg_v1': None, 'uoa_v1': {'codes': array(['A02'], dtype=object), 'full': array([{'id': '30002', 'code': 'A02', 'name': 'Public Health, Health Services and Primary Care'}],
      dtype=object)}}"		8		3.0	100159337
289	pub.1135339377	10.1007/s12268-021-1516-6	Coronavirus-Replikation: Mechanismus und Inhibition durch Remdesivir	2021	BIOspektrum	Springer Nature		33612990	7880636	article	2021-02-12	2021-02-12	2021-02	['oa_all' 'hybrid']	"{'bra_v1': {'values': array(['Basic Science'], dtype=object), 'full': array([{'id': '4000', 'value': 'Basic Science'}], dtype=object)}, 'for_v1': {'first_level': {'codes': array(['11'], dtype=object), 'full': array([{'id': '2211', 'code': '11', 'name': 'Medical and Health Sciences'}],
      dtype=object)}, 'second_level': {'codes': array(['1108'], dtype=object), 'full': array([{'id': '3114', 'code': '1108', 'name': 'Medical Microbiology'}],
      dtype=object)}}, 'hra_v1': {'values': array(['Biomedical'], dtype=object), 'full': array([{'id': '3900', 'value': 'Biomedical'}], dtype=object)}, 'hrcs_hc_v1': None, 'hrcs_rac_v1': None, 'icrp_cso_v1': None, 'icrp_ct_v1': None, 'rcdc_v1': {'values': array(['Human Genome', 'Lung', 'Pneumonia', 'Biodefense',
       'Emerging Infectious Diseases', 'Genetics', 'Infectious Diseases',
       'Pneumonia & Influenza', 'Prevention', 'Vaccine Related'],
      dtype=object), 'full': array([{'id': '363', 'value': 'Human Genome'},
       {'id': '410', 'value': 'Lung'},
       {'id': '426', 'value': 'Pneumonia'},
       {'id': '499', 'value': 'Biodefense'},
       {'id': '520', 'value': 'Emerging Infectious Diseases'},
       {'id': '526', 'value': 'Genetics'},
       {'id': '533', 'value': 'Infectious Diseases'},
       {'id': '556', 'value': 'Pneumonia & Influenza'},
       {'id': '558', 'value': 'Prevention'},
       {'id': '583', 'value': 'Vaccine Related'}], dtype=object)}, 'sdg_v1': None, 'uoa_v1': {'codes': array(['A05'], dtype=object), 'full': array([{'id': '30005', 'code': 'A05', 'name': 'Biological Sciences'}],
      dtype=object)}}"		0		4.0	100107104
290	pub.1135588428	10.1101/2021.02.12.430998	SARS-CoV-2 mutations acquired in mink reduce antibody-mediated neutralization	2021	bioRxiv	Cold Spring Harbor Laboratory				preprint	2021-02-12	2021-02-12		['oa_all' 'green']	"{'bra_v1': {'values': array(['Basic Science'], dtype=object), 'full': array([{'id': '4000', 'value': 'Basic Science'}], dtype=object)}, 'for_v1': {'first_level': {'codes': array(['11'], dtype=object), 'full': array([{'id': '2211', 'code': '11', 'name': 'Medical and Health Sciences'}],
      dtype=object)}, 'second_level': {'codes': array(['1108'], dtype=object), 'full': array([{'id': '3114', 'code': '1108', 'name': 'Medical Microbiology'}],
      dtype=object)}}, 'hra_v1': {'values': array(['Biomedical'], dtype=object), 'full': array([{'id': '3900', 'value': 'Biomedical'}], dtype=object)}, 'hrcs_hc_v1': {'values': array(['Infection'], dtype=object), 'full': array([{'id': '898', 'value': 'Infection'}], dtype=object)}, 'hrcs_rac_v1': {'codes': array(['2.1'], dtype=object), 'full': array([{'id': '10201', 'code': '2.1', 'name': 'Biological and endogenous factors'}],
      dtype=object)}, 'icrp_cso_v1': None, 'icrp_ct_v1': None, 'rcdc_v1': {'values': array(['Biotechnology', 'Lung', 'Biodefense', 'Clinical Research',
       'Emerging Infectious Diseases', 'Infectious Diseases',
       'Prevention', 'Vaccine Related'], dtype=object), 'full': array([{'id': '338', 'value': 'Biotechnology'},
       {'id': '410', 'value': 'Lung'},
       {'id': '499', 'value': 'Biodefense'},
       {'id': '507', 'value': 'Clinical Research'},
       {'id': '520', 'value': 'Emerging Infectious Diseases'},
       {'id': '533', 'value': 'Infectious Diseases'},
       {'id': '558', 'value': 'Prevention'},
       {'id': '583', 'value': 'Vaccine Related'}], dtype=object)}, 'sdg_v1': None, 'uoa_v1': {'codes': array(['A01'], dtype=object), 'full': array([{'id': '30001', 'code': 'A01', 'name': 'Clinical Medicine'}],
      dtype=object)}}"		4		28.0	100090517
291	pub.1135535167	10.3390/biom11020269	Discovery and Characterization of an ALFA-Tag-Specific Affinity Resin Optimized for Protein Purification at Low Temperatures in Physiological Buffer	2021	Biomolecules	MDPI		33673130	7918568	article	2021-02-12	2021-02-12		['oa_all' 'gold']	"{'bra_v1': None, 'for_v1': {'first_level': {'codes': array(['06'], dtype=object), 'full': array([{'id': '2206', 'code': '06', 'name': 'Biological Sciences'}],
      dtype=object)}, 'second_level': {'codes': array(['0601'], dtype=object), 'full': array([{'id': '2581', 'code': '0601', 'name': 'Biochemistry and Cell Biology'}],
      dtype=object)}}, 'hra_v1': None, 'hrcs_hc_v1': {'values': array(['Generic health relevance'], dtype=object), 'full': array([{'id': '890', 'value': 'Generic health relevance'}], dtype=object)}, 'hrcs_rac_v1': None, 'icrp_cso_v1': None, 'icrp_ct_v1': None, 'rcdc_v1': None, 'sdg_v1': None, 'uoa_v1': {'codes': array(['A05'], dtype=object), 'full': array([{'id': '30005', 'code': 'A05', 'name': 'Biological Sciences'}],
      dtype=object)}}"		0		7.0	100210004
292	pub.1135580850	10.3390/jtaer16040048	Order Picking and E-Commerce: Introducing Non-Parametric Efficiency Measurement for Sustainable Retail Logistics	2021	Journal of Theoretical and Applied Electronic Commerce Research	MDPI				article	2021-02-16	2021-02-16		['oa_all' 'hybrid']	"{'bra_v1': None, 'for_v1': {'first_level': {'codes': array(['08', '15'], dtype=object), 'full': array([{'id': '2208', 'code': '08', 'name': 'Information and Computing Sciences'},
       {'id': '2215', 'code': '15', 'name': 'Commerce, Management, Tourism and Services'}],
      dtype=object)}, 'second_level': {'codes': array(['0806', '0899', '1505'], dtype=object), 'full': array([{'id': '2790', 'code': '0806', 'name': 'Information Systems'},
       {'id': '2817', 'code': '0899', 'name': 'Other Information and Computing Sciences'},
       {'id': '3364', 'code': '1505', 'name': 'Marketing'}], dtype=object)}}, 'hra_v1': None, 'hrcs_hc_v1': None, 'hrcs_rac_v1': None, 'icrp_cso_v1': None, 'icrp_ct_v1': None, 'rcdc_v1': None, 'sdg_v1': None, 'uoa_v1': {'codes': array(['C17'], dtype=object), 'full': array([{'id': '30017', 'code': 'C17', 'name': 'Business and Management Studies'}],
      dtype=object)}}"		1		1.0	100260803
293	pub.1135406918	10.1007/s00391-021-01864-0	COVID-19 im Alter – Die geriatrische Perspektive	2021	Zeitschrift für Gerontologie und Geriatrie	Springer Nature		33595696	7887547	article	2021-02-17	2021-02-17	2021-03	['oa_all' 'hybrid']	"{'bra_v1': {'values': array(['Clinical Medicine and Science'], dtype=object), 'full': array([{'id': '4001', 'value': 'Clinical Medicine and Science'}],
      dtype=object)}, 'for_v1': {'first_level': {'codes': array(['11'], dtype=object), 'full': array([{'id': '2211', 'code': '11', 'name': 'Medical and Health Sciences'}],
      dtype=object)}, 'second_level': {'codes': array(['1103', '1117'], dtype=object), 'full': array([{'id': '3053', 'code': '1103', 'name': 'Clinical Sciences'},
       {'id': '3177', 'code': '1117', 'name': 'Public Health and Health Services'}],
      dtype=object)}}, 'hra_v1': {'values': array(['Clinical'], dtype=object), 'full': array([{'id': '3901', 'value': 'Clinical'}], dtype=object)}, 'hrcs_hc_v1': None, 'hrcs_rac_v1': None, 'icrp_cso_v1': None, 'icrp_ct_v1': None, 'rcdc_v1': {'values': array(['Aging', 'Rehabilitation', 'Behavioral and Social Science',
       'Immunization', 'Neurodegenerative'], dtype=object), 'full': array([{'id': '295', 'value': 'Aging'},
       {'id': '469', 'value': 'Rehabilitation'},
       {'id': '498', 'value': 'Behavioral and Social Science'},
       {'id': '531', 'value': 'Immunization'},
       {'id': '542', 'value': 'Neurodegenerative'}], dtype=object)}, 'sdg_v1': {'codes': array(['3'], dtype=object), 'full': array([{'id': '40003', 'code': '3', 'name': 'Good Health and Well Being'}],
      dtype=object)}, 'uoa_v1': {'codes': array(['A03'], dtype=object), 'full': array([{'id': '30003', 'code': 'A03', 'name': 'Allied Health Professions, Dentistry, Nursing and Pharmacy'}],
      dtype=object)}}"		0		26.0	100368723
294	pub.1135437733	10.1055/a-1375-6717	Stellungnahme der Deutschen Gesellschaft für Pneumologie und Beatmungsmedizin zum Tragen von FFP- und chirurgischen Masken für die Bevölkerung	2021	Pneumologie	Thieme		33598902		article	2021-02-17	2021-02-17	2021-03	['closed']	"{'bra_v1': None, 'for_v1': {'first_level': {'codes': array(['11'], dtype=object), 'full': array([{'id': '2211', 'code': '11', 'name': 'Medical and Health Sciences'}],
      dtype=object)}, 'second_level': {'codes': array(['1102'], dtype=object), 'full': array([{'id': '3048', 'code': '1102', 'name': 'Cardiorespiratory Medicine and Haematology'}],
      dtype=object)}}, 'hra_v1': None, 'hrcs_hc_v1': None, 'hrcs_rac_v1': None, 'icrp_cso_v1': None, 'icrp_ct_v1': None, 'rcdc_v1': {'values': array(['Lung'], dtype=object), 'full': array([{'id': '410', 'value': 'Lung'}], dtype=object)}, 'sdg_v1': None, 'uoa_v1': {'codes': array(['D30'], dtype=object), 'full': array([{'id': '30030', 'code': 'D30', 'name': 'Philosophy'}], dtype=object)}}"		0			
295	pub.1135433039	10.1002/hpm.3131	Public health competences through the lens of the COVID‐19 pandemic: what matters for health workforce preparedness for global health emergencies	2021	The International Journal of Health Planning and Management	Wiley		33598987	8013956	article	2021-02-17	2021-02-17	2021-05	['oa_all' 'hybrid']	"{'bra_v1': {'values': array(['Public Health'], dtype=object), 'full': array([{'id': '4003', 'value': 'Public Health'}], dtype=object)}, 'for_v1': {'first_level': {'codes': array(['11'], dtype=object), 'full': array([{'id': '2211', 'code': '11', 'name': 'Medical and Health Sciences'}],
      dtype=object)}, 'second_level': {'codes': array(['1117'], dtype=object), 'full': array([{'id': '3177', 'code': '1117', 'name': 'Public Health and Health Services'}],
      dtype=object)}}, 'hra_v1': {'values': array(['Health services & systems'], dtype=object), 'full': array([{'id': '3902', 'value': 'Health services & systems'}], dtype=object)}, 'hrcs_hc_v1': None, 'hrcs_rac_v1': None, 'icrp_cso_v1': None, 'icrp_ct_v1': None, 'rcdc_v1': None, 'sdg_v1': None, 'uoa_v1': {'codes': array(['C17'], dtype=object), 'full': array([{'id': '30017', 'code': 'C17', 'name': 'Business and Management Studies'}],
      dtype=object)}}"		0			
296	pub.1135432930	10.1002/mds.28482	Reply to: “Parkinson's Disease and COVID‐19: Do We Need to Be More Patient?”	2021	Movement Disorders	Wiley		33599004	8013411	article	2021-02-18	2021-02-18	2021-02	['oa_all' 'bronze']	"{'bra_v1': None, 'for_v1': {'first_level': {'codes': array(['11'], dtype=object), 'full': array([{'id': '2211', 'code': '11', 'name': 'Medical and Health Sciences'}],
      dtype=object)}, 'second_level': {'codes': array(['1103', '1106', '1109'], dtype=object), 'full': array([{'id': '3053', 'code': '1103', 'name': 'Clinical Sciences'},
       {'id': '3097', 'code': '1106', 'name': 'Human Movement and Sports Science'},
       {'id': '3120', 'code': '1109', 'name': 'Neurosciences'}],
      dtype=object)}}, 'hra_v1': None, 'hrcs_hc_v1': None, 'hrcs_rac_v1': None, 'icrp_cso_v1': None, 'icrp_ct_v1': None, 'rcdc_v1': None, 'sdg_v1': None, 'uoa_v1': None}"		1			
297	pub.1135468620	10.1371/journal.pone.0247445	A control theory approach to optimal pandemic mitigation	2021	PLOS ONE	Public Library of Science (PLoS)		33606802	7894916	article	2021-02-19	2021-02-19		['oa_all' 'gold']	"{'bra_v1': None, 'for_v1': {'first_level': {'codes': array(['01'], dtype=object), 'full': array([{'id': '2201', 'code': '01', 'name': 'Mathematical Sciences'}],
      dtype=object)}, 'second_level': {'codes': array(['0102'], dtype=object), 'full': array([{'id': '2344', 'code': '0102', 'name': 'Applied Mathematics'}],
      dtype=object)}}, 'hra_v1': None, 'hrcs_hc_v1': None, 'hrcs_rac_v1': None, 'icrp_cso_v1': None, 'icrp_ct_v1': None, 'rcdc_v1': None, 'sdg_v1': None, 'uoa_v1': {'codes': array(['B10'], dtype=object), 'full': array([{'id': '30010', 'code': 'B10', 'name': 'Mathematical Sciences'}],
      dtype=object)}}"		0		2.0	89681089
298	pub.1135555952	10.1002/anie.202100778	Fatty Acids and their Derivatives as Renewable Platform Molecules for the Chemical Industry	2021	Angewandte Chemie International Edition	Wiley		33617111		article	2021-02-22	2021-05	2021-02-22	['oa_all' 'hybrid']	"{'bra_v1': None, 'for_v1': {'first_level': {'codes': array(['03'], dtype=object), 'full': array([{'id': '2203', 'code': '03', 'name': 'Chemical Sciences'}],
      dtype=object)}, 'second_level': {'codes': array(['0303'], dtype=object), 'full': array([{'id': '2447', 'code': '0303', 'name': 'Macromolecular and Materials Chemistry'}],
      dtype=object)}}, 'hra_v1': None, 'hrcs_hc_v1': None, 'hrcs_rac_v1': None, 'icrp_cso_v1': None, 'icrp_ct_v1': None, 'rcdc_v1': None, 'sdg_v1': {'codes': array(['13'], dtype=object), 'full': array([{'id': '40013', 'code': '13', 'name': 'Climate Action'}],
      dtype=object)}, 'uoa_v1': {'codes': array(['B08'], dtype=object), 'full': array([{'id': '30008', 'code': 'B08', 'name': 'Chemistry'}], dtype=object)}}"		2		14.0	103595452
299	pub.1135705494	10.1007/s40629-020-00160-4	Severe allergic reactions after COVID-19 vaccination with the Pfizer/BioNTech vaccine in Great Britain and USA	2021	Allergo Journal International	Springer Nature		33643776	7903024	article	2021-02-24	2021-02-24	2021-03	['oa_all' 'hybrid']	"{'bra_v1': {'values': array(['Clinical Medicine and Science'], dtype=object), 'full': array([{'id': '4001', 'value': 'Clinical Medicine and Science'}],
      dtype=object)}, 'for_v1': {'first_level': {'codes': array(['11'], dtype=object), 'full': array([{'id': '2211', 'code': '11', 'name': 'Medical and Health Sciences'}],
      dtype=object)}, 'second_level': {'codes': array(['1107'], dtype=object), 'full': array([{'id': '3103', 'code': '1107', 'name': 'Immunology'}], dtype=object)}}, 'hra_v1': {'values': array(['Clinical'], dtype=object), 'full': array([{'id': '3901', 'value': 'Clinical'}], dtype=object)}, 'hrcs_hc_v1': None, 'hrcs_rac_v1': {'codes': array(['3.4', '6.1'], dtype=object), 'full': array([{'id': '10304', 'code': '3.4', 'name': 'Vaccines'},
       {'id': '10601', 'code': '6.1', 'name': 'Pharmaceuticals'}],
      dtype=object)}, 'icrp_cso_v1': None, 'icrp_ct_v1': None, 'rcdc_v1': {'values': array(['Clinical Research', 'Immunization', 'Prevention',
       'Vaccine Related'], dtype=object), 'full': array([{'id': '507', 'value': 'Clinical Research'},
       {'id': '531', 'value': 'Immunization'},
       {'id': '558', 'value': 'Prevention'},
       {'id': '583', 'value': 'Vaccine Related'}], dtype=object)}, 'sdg_v1': {'codes': array(['3'], dtype=object), 'full': array([{'id': '40003', 'code': '3', 'name': 'Good Health and Well Being'}],
      dtype=object)}, 'uoa_v1': {'codes': array(['A03'], dtype=object), 'full': array([{'id': '30003', 'code': 'A03', 'name': 'Allied Health Professions, Dentistry, Nursing and Pharmacy'}],
      dtype=object)}}"		17		10.0	101068225
