	id	full_name	affiliation_name	affiliation_city	affiliation_country	affiliation_id
4511	pub.1137710027	j_signerski-krieger	Universitätsmedizin Göttingen	Göttingen	Germany	grid.411984.1
4512	pub.1137710027	k_radenbach	Universitätsmedizin Göttingen	Göttingen	Germany	grid.411984.1
4513	pub.1137710027	s_trost	Universitätsmedizin Göttingen	Göttingen	Germany	grid.411984.1
4514	pub.1137710027	b_schott	Universitätsmedizin Göttingen	Göttingen	Germany	grid.411984.1
4515	pub.1137710027	j_wiltfang	Universitätsmedizin Göttingen	Göttingen	Germany	grid.411984.1
4516	pub.1137710027	c_wolff-menzler	Universitätsmedizin Göttingen	Göttingen	Germany	grid.411984.1
4517	pub.1137710027	c_bartels	Universitätsmedizin Göttingen	Göttingen	Germany	grid.411984.1
4518	pub.1137734005	e_bernard	Memorial Sloan Kettering Cancer Center	New York	United States	grid.51462.34
4519	pub.1137734005	y_nannya	Kyoto University	Kyoto	Japan	grid.258799.8
4520	pub.1137734005	r_hasserjian	Massachusetts General Hospital	Boston	United States	grid.32224.35
4521	pub.1137734005	s_devlin	Memorial Sloan Kettering Cancer Center	New York	United States	grid.51462.34
4522	pub.1137734005	j_medina-martinez	Memorial Sloan Kettering Cancer Center	New York	United States	grid.51462.34
4523	pub.1137734005	t_yoshizato	Kyoto University	Kyoto	Japan	grid.258799.8
4524	pub.1137734005	y_shiozawa	Kyoto University	Kyoto	Japan	grid.258799.8
4525	pub.1137734005	r_saiki	Kyoto University	Kyoto	Japan	grid.258799.8
4526	pub.1137734005	l_malcovati	University of Pavia	Pavia	Italy	grid.8982.b
4527	pub.1137734005	m_levine	Memorial Sloan Kettering Cancer Center	New York	United States	grid.51462.34
4528	pub.1137734005	j_arango	Memorial Sloan Kettering Cancer Center	New York	United States	grid.51462.34
4529	pub.1137734005	y_zhou	Memorial Sloan Kettering Cancer Center	New York	United States	grid.51462.34
4530	pub.1137734005	c_cargo	St James's University Hospital	Leeds	United Kingdom	grid.443984.6
4531	pub.1137734005	d_haase	Universitätsmedizin Göttingen	Göttingen	Germany	grid.411984.1
4532	pub.1137734005	m_creignou	Karolinska Institute	Stockholm	Sweden	grid.4714.6
4533	pub.1137734005	u_germing	Heinrich Heine University Düsseldorf	Düsseldorf	Germany	grid.411327.2
4534	pub.1137734005	y_zhang	Memorial Sloan Kettering Cancer Center	New York	United States	grid.51462.34
4535	pub.1137734005	g_gundem	Memorial Sloan Kettering Cancer Center	New York	United States	grid.51462.34
4536	pub.1137734005	a_sarian	Memorial Sloan Kettering Cancer Center	New York	United States	grid.51462.34
4537	pub.1137734005	a_van de loosdrecht	VU University Medical Center	Amsterdam	Netherlands	grid.16872.3a
4538	pub.1137734005	m_jaedersten	Karolinska University Hospital	Stockholm	Sweden	grid.24381.3c
4539	pub.1137734005	m_tobiasson	Karolinska Institute	Stockholm	Sweden	grid.4714.6
4540	pub.1137734005	m_follo	University of Bologna	Bologna	Italy	grid.6292.f
4541	pub.1137734005	f_thol	Hannover Medical School	Hanover	Germany	grid.10423.34
4542	pub.1137734005	r_pinheiro	Universidade Federal do Ceará	Fortaleza	Brazil	grid.8395.7
4543	pub.1137734005	v_santini	University of Florence	Florence	Italy	grid.8404.8
4544	pub.1137734005	i_kotsianidis	Democritus University of Thrace	Komotini	Greece	grid.12284.3d
4545	pub.1137734005	j_boultwood	University of Oxford	Oxford	United Kingdom	grid.4991.5
4546	pub.1137734005	f_santos	Hospital Israelita Albert Einstein	São Paulo	Brazil	grid.413562.7
4547	pub.1137734005	j_schanz	Universitätsmedizin Göttingen	Göttingen	Germany	grid.411984.1
4548	pub.1137734005	s_kasahara	Gifu Municipal Hospital	Gifu City	Japan	grid.415535.3
4549	pub.1137734005	t_ishikawa	Kobe City Medical Center General Hospital	Kobe	Japan	grid.410843.a
4550	pub.1137734005	h_tsurumi	Gifu University	Gifu City	Japan	grid.256342.4
4551	pub.1137734005	a_takaori-kondo	Kyoto University	Kyoto	Japan	grid.258799.8
4552	pub.1137734005	c_polprasert	King Chulalongkorn Memorial Hospital	Bangkok	Thailand	grid.411628.8
4553	pub.1137734005	j_bennett	University of Rochester Medical Center	Rochester	United States	grid.412750.5
4554	pub.1137734005	v_klimek	Memorial Sloan Kettering Cancer Center	New York	United States	grid.51462.34
4555	pub.1137734005	m_savona	Vanderbilt University	Nashville	United States	grid.152326.1
4556	pub.1137734005	m_belickova	Institute of Haematology and Blood Transfusion	Prague	Czechia	grid.419035.a
4557	pub.1137734005	c_ganster	Universitätsmedizin Göttingen	Göttingen	Germany	grid.411984.1
4558	pub.1137734005	g_sanz	Instituto de Salud Carlos III	Madrid	Spain	grid.413448.e
4559	pub.1137734005	l_ades	University of Paris	Paris	France	grid.508487.6
4560	pub.1137734005	m_della porta	Humanitas University	Rozzano	Italy	grid.452490.e
4561	pub.1137734005	h_elias	Memorial Sloan Kettering Cancer Center	New York	United States	grid.51462.34
4562	pub.1137734005	a_smith	University of York	York	United Kingdom	grid.5685.e
4563	pub.1137734005	y_werner	Memorial Sloan Kettering Cancer Center	New York	United States	grid.51462.34
4564	pub.1137734005	m_patel	Memorial Sloan Kettering Cancer Center	New York	United States	grid.51462.34
4565	pub.1137734005	a_viale	Memorial Sloan Kettering Cancer Center	New York	United States	grid.51462.34
4566	pub.1137734005	k_vanness	Memorial Sloan Kettering Cancer Center	New York	United States	grid.51462.34
4567	pub.1137734005	d_neuberg	Dana-Farber Cancer Institute	Boston	United States	grid.65499.37
4568	pub.1137734005	k_stevenson	Dana-Farber Cancer Institute	Boston	United States	grid.65499.37
4569	pub.1137734005	k_menghrajani	Memorial Sloan Kettering Cancer Center	New York	United States	grid.51462.34
4570	pub.1137734005	k_bolton	Memorial Sloan Kettering Cancer Center	New York	United States	grid.51462.34
4571	pub.1137734005	p_fenaux	University of Paris	Paris	France	grid.508487.6
4572	pub.1137734005	a_pellagatti	University of Oxford	Oxford	United Kingdom	grid.4991.5
4573	pub.1137734005	u_platzbecker	Leipzig University	Leipzig	Germany	grid.9647.c
4574	pub.1137734005	m_heuser	Hannover Medical School	Hanover	Germany	grid.10423.34
4575	pub.1137734005	p_valent	Medical University of Vienna	Vienna	Austria	grid.22937.3d
4576	pub.1137734005	s_chiba	University of Tsukuba	Tsukuba	Japan	grid.20515.33
4577	pub.1137734005	y_miyazaki	Nagasaki University	Nagasaki	Japan	grid.174567.6
4578	pub.1137734005	c_finelli	Policlinico S.Orsola-Malpighi	Bologna	Italy	grid.412311.4
4579	pub.1137734005	m_voso	University of Rome Tor Vergata	Rome	Italy	grid.6530.0
4580	pub.1137734005	j_jansen	Radboud University Nijmegen Medical Centre	Nijmegen	Netherlands	grid.10417.33
4581	pub.1137734005	j_cervera	Hospital Universitari i Politècnic La Fe	Valencia	Spain	grid.84393.35
4582	pub.1137734005	n_gattermann	Heinrich Heine University Düsseldorf	Düsseldorf	Germany	grid.411327.2
4583	pub.1137734005	b_ebert	Howard Hughes Medical Institute	Chevy Chase	United States	grid.413575.1
4584	pub.1137734005	r_bejar	University of California, San Diego	San Diego	United States	grid.266100.3
4585	pub.1137734005	p_greenberg	Stanford University	Stanford	United States	grid.168010.e
4586	pub.1137734005	m_cazzola	University of Pavia	Pavia	Italy	grid.8982.b
4587	pub.1137734005	e_hellstroem-lindberg	Karolinska Institute	Stockholm	Sweden	grid.4714.6
4588	pub.1137734005	s_ogawa	Kyoto University	Kyoto	Japan	grid.258799.8
4589	pub.1137734005	e_papaemmanuil	Memorial Sloan Kettering Cancer Center	New York	United States	grid.51462.34
4590	pub.1137750244	p_kanzow	Universitätsmedizin Göttingen	Göttingen	Germany	grid.411984.1
4591	pub.1137750244	c_krantz-schaefers	Universitätsmedizin Göttingen	Göttingen	Germany	grid.411984.1
4592	pub.1137750244	m_huelsmann	Universitätsmedizin Göttingen	Göttingen	Germany	grid.411984.1
4593	pub.1137755600	s_mang	Saarland University	Saarbrücken	Germany	grid.11749.3a
4594	pub.1137755600	a_kalenka	Klinikum Görlitz	Görlitz	Germany	grid.470122.2
4595	pub.1137755600	l_broman	Karolinska University Hospital	Stockholm	Sweden	grid.24381.3c
4596	pub.1137755600	a_supady	University of Freiburg	Freiburg	Germany	grid.5963.9
4597	pub.1137755600	g_danziger	Saarland University	Saarbrücken	Germany	grid.11749.3a
4598	pub.1137755600	a_becker	Saarland University	Saarbrücken	Germany	grid.11749.3a
4599	pub.1137755600	s_hoersch	Saarland University	Saarbrücken	Germany	grid.11749.3a
4600	pub.1137755600	t_mertke	Saarland University	Saarbrücken	Germany	grid.11749.3a
4601	pub.1137755600	r_kaiser	Saarland University	Saarbrücken	Germany	grid.11749.3a
4602	pub.1137755600	h_bracht	University Hospital Ulm	Ulm	Germany	grid.410712.1
4603	pub.1137755600	v_zotzmann	University of Freiburg	Freiburg	Germany	grid.5963.9
4604	pub.1137755600	f_seiler	Saarland University	Saarbrücken	Germany	grid.11749.3a
4605	pub.1137755600	r_bals	Saarland University	Saarbrücken	Germany	grid.11749.3a
4606	pub.1137755600	f_taccone	Université Libre de Bruxelles	Brussels	Belgium	grid.4989.c
4607	pub.1137755600	o_moerer	Universitätsmedizin Göttingen	Göttingen	Germany	grid.411984.1
4608	pub.1137755600	r_lorusso	Maastricht University Medical Centre	Maastricht	Netherlands	grid.412966.e
4609	pub.1137755600	j_b&#38;#283;lohlávek	General University Hospital in Prague	Prague	Czechia	grid.411798.2
4610	pub.1137755600	r_muellenbach	University of Kassel	Kassel	Germany	grid.5155.4
4611	pub.1137755600	p_lepper	Saarland University	Saarbrücken	Germany	grid.11749.3a
4612	pub.1137773317	m_hoffmann	German Primate Center	Göttingen	Germany	grid.418215.b
4613	pub.1137773317	h_hofmann-winkler	German Primate Center	Göttingen	Germany	grid.418215.b
4614	pub.1137773317	n_krueger	German Primate Center	Göttingen	Germany	grid.418215.b
4615	pub.1137773317	a_kempf	German Primate Center	Göttingen	Germany	grid.418215.b
4616	pub.1137773317	i_nehlmeier	German Primate Center	Göttingen	Germany	grid.418215.b
4617	pub.1137773317	l_graichen	German Primate Center	Göttingen	Germany	grid.418215.b
4618	pub.1137773317	a_sidarovich	German Primate Center	Göttingen	Germany	grid.418215.b
4619	pub.1137773317	a_moldenhauer	German Primate Center	Göttingen	Germany	grid.418215.b
4620	pub.1137773317	m_winkler	Universitätsmedizin Göttingen	Göttingen	Germany	grid.411984.1
4621	pub.1137773317	s_schulz	University of Erlangen-Nuremberg	Erlangen	Germany	grid.5330.5
4622	pub.1137773317	h_jaeck	University of Erlangen-Nuremberg	Erlangen	Germany	grid.5330.5
4623	pub.1137773317	m_stankov	Hannover Medical School	Hanover	Germany	grid.10423.34
4624	pub.1137773317	g_behrens	Hannover Medical School	Hanover	Germany	grid.10423.34
4625	pub.1137773317	s_poehlmann	German Primate Center	Göttingen	Germany	grid.418215.b
4626	pub.1137799816	r_nau	Universitätsmedizin Göttingen	Göttingen	Germany	grid.411984.1
4627	pub.1137799816	m_grossmann	Universitätsmedizin Göttingen	Göttingen	Germany	grid.411984.1
4628	pub.1137799816	v_rohde	University of Göttingen	Göttingen	Germany	grid.7450.6
4629	pub.1137799816	j_larsen	Universitätsmedizin Göttingen	Göttingen	Germany	grid.411984.1
4630	pub.1137807644	s_schaper	Universitätsmedizin Göttingen	Göttingen	Germany	grid.411984.1
4631	pub.1137807644	s_meyer-roetz	Universitätsmedizin Göttingen	Göttingen	Germany	grid.411984.1
4632	pub.1137807644	c_bartels	Universitätsmedizin Göttingen	Göttingen	Germany	grid.411984.1
4633	pub.1137807644	j_wiltfang	Universitätsmedizin Göttingen	Göttingen	Germany	grid.411984.1
4634	pub.1137807644	t_roedig	Universitätsmedizin Göttingen	Göttingen	Germany	grid.411984.1
4635	pub.1137807644	b_schott	Universitätsmedizin Göttingen	Göttingen	Germany	grid.411984.1
4636	pub.1137807644	m_belz	Universitätsmedizin Göttingen	Göttingen	Germany	grid.411984.1
4637	pub.1137808411	i_methfessel	Universitätsmedizin Göttingen	Göttingen	Germany	grid.411984.1
4638	pub.1137808411	m_besse	Universitätsmedizin Göttingen	Göttingen	Germany	grid.411984.1
4639	pub.1137808411	m_belz	Universitätsmedizin Göttingen	Göttingen	Germany	grid.411984.1
4640	pub.1137808411	d_zilles‐wegner	Universitätsmedizin Göttingen	Göttingen	Germany	grid.411984.1
4641	pub.1137818272	m_osuchowski	Ludwig Boltzmann Institute for Experimental and Clinical Traumatology	Vienna	Austria	grid.454388.6
4642	pub.1137818272	m_winkler	Universitätsmedizin Göttingen	Göttingen	Germany	grid.411984.1
4643	pub.1137818272	t_skirecki	Centrum Medyczne Kształcenia Podyplomowego	Warsaw	Poland	grid.414852.e
4644	pub.1137818272	s_cajander	Örebro University	Örebro	Sweden	grid.15895.30
4645	pub.1137818272	m_shankar-hari	King's College London	London	United Kingdom	grid.13097.3c
4646	pub.1137818272	g_lachmann	Berlin Institute of Health at Charité - Universitätsmedizin Berlin	Berlin	Germany	grid.484013.a
4647	pub.1137818272	g_monneret	Hôpital Édouard-Herriot	Lyon	France	grid.412180.e
4648	pub.1137818272	f_venet	Hôpital Édouard-Herriot	Lyon	France	grid.412180.e
4649	pub.1137818272	m_bauer	Friedrich Schiller University Jena	Jena	Germany	grid.9613.d
4650	pub.1137818272	f_brunkhorst	Jena University Hospital	Jena	Germany	grid.275559.9
4651	pub.1137818272	s_weis	Friedrich Schiller University Jena	Jena	Germany	grid.9613.d
4652	pub.1137818272	a_garcia-salido	Hospital Infantil Universitario Niño Jesús	Madrid	Spain	grid.411107.2
4653	pub.1137818272	m_kox	Radboud University Nijmegen Medical Centre	Nijmegen	Netherlands	grid.10417.33
4654	pub.1137818272	j_cavaillon	Agence Nationale de la Recherche	Paris	France	grid.22058.3d
4655	pub.1137818272	f_uhle	University Hospital Heidelberg	Heidelberg	Germany	grid.5253.1
4656	pub.1137818272	m_weigand	University Hospital Heidelberg	Heidelberg	Germany	grid.5253.1
4657	pub.1137818272	s_flohé	Essen University Hospital	Essen	Germany	grid.410718.b
4658	pub.1137818272	w_wiersinga	University of Amsterdam	Amsterdam	Netherlands	grid.7177.6
4659	pub.1137818272	r_almansa	Instituto de Salud Carlos III	Madrid	Spain	grid.413448.e
4660	pub.1137818272	a_de la fuente	Instituto de Investigación Biomédica de Salamanca	Salamanca	Spain	grid.452531.4
4661	pub.1137818272	i_martin-loeches	St. James's Hospital	Dublin	Ireland	grid.416409.e
4662	pub.1137818272	c_meisel	Charité - University Medicine Berlin	Berlin	Germany	grid.6363.0
4663	pub.1137818272	t_spinetti	University of Bern	Bern	Switzerland	grid.5734.5
4664	pub.1137818272	j_schefold	University of Bern	Bern	Switzerland	grid.5734.5
4665	pub.1137818272	a_torres	Institució Catalana de Recerca i Estudis Avançats	Barcelona	Spain	grid.425902.8
4666	pub.1137818272	e_giamarellos-bourboulis	National and Kapodistrian University of Athens	Athens	Greece	grid.5216.0
4667	pub.1137818272	r_ferrer	Instituto de Salud Carlos III	Madrid	Spain	grid.413448.e
4668	pub.1137818272	m_girardis	Policlinico di Modena	Modena	Italy	grid.413363.0
4669	pub.1137818272	a_cossarizza	University of Modena and Reggio Emilia	Modena	Italy	grid.7548.e
4670	pub.1137818272	m_netea	Radboud University Nijmegen Medical Centre	Nijmegen	Netherlands	grid.10417.33
4671	pub.1137818272	t_van der poll	University of Amsterdam	Amsterdam	Netherlands	grid.7177.6
4672	pub.1137818272	j_bermejo-martín	Instituto de Salud Carlos III	Madrid	Spain	grid.413448.e
4673	pub.1137818272	i_rubio	Jena University Hospital	Jena	Germany	grid.275559.9
4674	pub.1137820700	m_mahoney	Washington University in St. Louis	St Louis	United States	grid.4367.6
4675	pub.1137820700	v_damalanka	Washington University in St. Louis	St Louis	United States	grid.4367.6
4676	pub.1137820700	m_tartell	Harvard University	Cambridge	United States	grid.38142.3c
4677	pub.1137820700	d_chung	University of California, San Francisco	San Francisco	United States	grid.266102.1
4678	pub.1137820700	a_lourenco	University of California, San Francisco	San Francisco	United States	grid.266102.1
4679	pub.1137820700	d_pwee	University of California, San Diego	San Diego	United States	grid.266100.3
4680	pub.1137820700	a_bridwell	Washington University in St. Louis	St Louis	United States	grid.4367.6
4681	pub.1137820700	m_hoffmann	German Primate Center	Göttingen	Germany	grid.418215.b
4682	pub.1137820700	j_voss	Washington University in St. Louis	St Louis	United States	grid.4367.6
4683	pub.1137820700	p_karmakar	Washington University in St. Louis	St Louis	United States	grid.4367.6
4684	pub.1137820700	n_azouz	University of Cincinnati	Cincinnati	United States	grid.24827.3b
4685	pub.1137820700	a_klingler	University of Cincinnati	Cincinnati	United States	grid.24827.3b
4686	pub.1137820700	p_rothlauf	Harvard University	Cambridge	United States	grid.38142.3c
4687	pub.1137820700	c_thompson	Washington University in St. Louis	St Louis	United States	grid.4367.6
4688	pub.1137820700	m_lee	University of California, San Francisco	San Francisco	United States	grid.266102.1
4689	pub.1137820700	c_stallings	Washington University in St. Louis	St Louis	United States	grid.4367.6
4690	pub.1137820700	m_rothenberg	University of Cincinnati	Cincinnati	United States	grid.24827.3b
4691	pub.1137820700	s_poehlmann	German Primate Center	Göttingen	Germany	grid.418215.b
4692	pub.1137820700	s_whelan	Washington University in St. Louis	St Louis	United States	grid.4367.6
4693	pub.1137820700	a_o’donoghue	University of California, San Diego	San Diego	United States	grid.266100.3
4694	pub.1137820700	c_craik	University of California, San Francisco	San Francisco	United States	grid.266102.1
4695	pub.1137820700	j_janetka	Washington University in St. Louis	St Louis	United States	grid.4367.6
4696	pub.1137840479	f_ritzmann	Saarland University	Saarbrücken	Germany	grid.11749.3a
4697	pub.1137840479	p_chitirala	Saarland University	Saarbrücken	Germany	grid.11749.3a
4698	pub.1137840479	n_krueger	German Primate Center	Göttingen	Germany	grid.418215.b
4699	pub.1137840479	m_hoffmann	German Primate Center	Göttingen	Germany	grid.418215.b
4700	pub.1137840479	w_zuo	Tongji University	Shanghai	China	grid.24516.34
4701	pub.1137840479	f_lammert	Universitätsklinikum des Saarlandes	Homburg	Germany	grid.411937.9
4702	pub.1137840479	s_smola	Universitätsklinikum des Saarlandes	Homburg	Germany	grid.411937.9
4703	pub.1137840479	n_tov	Meir Medical Center	Kfar Saba	Israel	grid.415250.7
4704	pub.1137840479	n_alagem	Kamada (Israel)	Ness Ziona	Israel	grid.476416.6
4705	pub.1137840479	p_lepper	Saarland University	Saarbrücken	Germany	grid.11749.3a
